id,smiles,IC50,pIC50,MolecularWeight,LogP,HydrogenBondDonors,HydrogenBondAcceptors,TopologicalPolarSurfaceArea,NumberofRotatableBonds,NumberofValenceElectrons,NumberofAromaticRings,Fractionofsp3Carbons,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusofGyration,InertialShapeFactor,SpherocityIndex
1,OC(=O)C1=CC=C(C=C1)N1C(=O)\C(=C\C2=CC=C(O2)C2=CC=C(C=C2)[N+]([O-])=O)C=C1C1=CC=CC=C1,18.28,4.738,478.46,6.0243,1,5,113.89,6,176,4,0,0.57815736,0.985710607,0.168447617,0.858357906,2413.204289,12296.95626,14326.14085,5.508493383,0.000355692,0.067532747
2,NC(=O)C1=CC2=C(C=C1)N(CC1=CC=C3C=CC=CC3=C1)C(=O)C2=O,0.045,7.347,330.343,2.6682,1,3,80.47,3,122,3,0.05,0.2706792,0.931047964,0.364896818,0.788137793,1660.099671,3585.636338,4549.504378,3.850436781,0.000474753,0.309459336
3,NC(=O)C1=CC2=C(C=C1)N(CC1=CC3=CC=CC=C3S1)C(=O)C2=O,0.053,7.276,336.372,2.7297,1,4,80.47,3,118,3,0.055555556,0.302383743,0.941284448,0.337614557,0.845638041,1488.560875,3728.463948,4409.05419,3.782681666,0.000568091,0.300943247
4,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)C1=CC2=CC=CC=C2N1,0.0327,7.486,452.555,2.4466,4,4,120.16,9,176,2,0.52,0.282243845,0.932111432,0.362171615,0.723384202,4013.041065,8015.455622,11080.49581,5.052889771,0.000180258,0.154240716
5,O=C(N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCC1=CC=CC=C1)\C=C\C1=CC=CC=C1,0.18,6.745,572.706,3.0515,4,5,133.47,13,222,2,0.424242424,0.344540132,0.952127895,0.305699969,0.840682515,5013.577013,13787.46144,16400.31901,5.543688782,0.000167681,0.251628615
6,CC(C)(C)OC(=O)NC1=CC=CN([C@@H](CC2CCCCC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NC2CC2)C1=O,2.39,5.622,585.702,2.5655,4,8,164.7,11,230,1,0.666666667,0.165537035,0.880530965,0.473988628,0.771827047,7198.839012,11722.34592,15187.78845,5.396112218,0.000107215,0.305193539
7,CC(C)(C)OC(=O)NC1=CC=CN([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCC2=CC=CC=C2)C1=O,0.67,6.174,593.681,2.433,4,8,164.7,12,230,2,0.483870968,0.380578379,0.959648341,0.281202884,0.873290186,4151.887845,12893.90371,14764.74134,5.175995611,0.000210336,0.241115895
8,FC1=CC=CC(C[C@H](NC(=O)C2=CC3=CC=CC=C3N2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)=C1,0.0301,7.521,464.497,1.858,4,4,120.16,9,176,3,0.28,0.293142322,0.937290538,0.348549061,0.758659917,3365.15587,7324.675801,9654.755225,4.679699683,0.000225446,0.177751252
9,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.82,6.086,395.5,1.6699,3,5,113.6,9,158,0,0.8,0.184191291,0.879308378,0.476252849,0.664863742,3180.555785,4440.154481,6678.29241,4.251719765,0.00020904,0.20560167
10,CC(C)C[C@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.43,6.367,431.48,1.9151,3,5,113.6,9,170,0,0.8,0.315061833,0.944059066,0.32977641,0.775784462,2773.541097,6524.633124,8410.368404,4.529977842,0.000279709,0.193580937
11,CC(C)C[C@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.48,6.319,445.507,2.1627,3,5,113.6,10,176,0,0.80952381,0.505937245,0.978653833,0.205515633,0.873403755,2464.295304,10472.80317,11990.79246,5.289328058,0.000354423,0.149220935
12,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O,0.65,6.187,477.58,0.6772,5,7,171.13,10,184,0,0.85,0.257697559,0.921584613,0.388177537,0.699450534,3358.007475,6050.736829,8650.700135,4.348246235,0.000208293,0.169244394
13,CC(C)C[C@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O,0.41,6.387,513.56,0.9224,5,7,171.13,10,196,0,0.85,0.399276925,0.963266394,0.268547675,0.829340101,3441.47343,10628.1014,12815.13024,5.116135584,0.000240984,0.179130023
14,CC(C)C[C@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O,0.45,6.347,527.587,1.17,5,7,171.13,11,202,0,0.857142857,0.371315073,0.957903069,0.287091816,0.857161445,3767.104121,11247.33008,13121.60054,5.163799903,0.000227539,0.183981271
15,CCCC1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.28,6.553,437.581,2.6961,3,5,113.6,11,176,0,0.826086957,0.582660369,0.986115194,0.16606271,0.887254929,2321.467711,12403.34854,13979.46423,5.727025363,0.000382196,0.101847351
16,CCCCC1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.17,6.77,451.608,3.0862,3,5,113.6,12,182,0,0.833333333,0.522243239,0.980451495,0.196760935,0.873018939,2498.526952,11085.84563,12698.28768,5.394346625,0.000349413,0.125567812
17,CCCC1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O,0.23,6.638,519.661,1.7034,5,7,171.13,12,202,0,0.869565217,0.531332347,0.981322892,0.192367828,0.900709487,2856.571575,13375.11136,14849.52868,5.468571691,0.000315311,0.15634841
18,CCCCC1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O,0.2,6.699,533.688,2.0935,5,7,171.13,13,208,0,0.875,0.532777826,0.981545064,0.19123098,0.876296983,3051.759748,13984.38614,15958.50084,5.559849358,0.000287145,0.111532914
19,NC(=O)C1=CC=C2N(CC3=CC4=CC=C(Br)C=C4C=C3)C(=O)C(=O)C2=C1,0.047,7.328,409.239,3.4307,1,3,80.47,3,128,3,0.05,0.4127167,0.965636346,0.259896993,0.85729906,2070.176237,6828.705955,7965.372033,4.539207803,0.000414119,0.310590894
20,NC(=O)C1=CC=C2N(CC3=CC4=CC=C(C=C4C=C3)C3=CC=CC=C3)C(=O)C(=O)C2=C1,24.9,4.604,406.441,4.3352,1,3,80.47,4,150,4,0.038461538,0.427409755,0.968038683,0.250800932,0.863220579,2250.524069,7745.978762,8973.348125,4.830790526,0.000383564,0.197202801
21,NC(=O)CC1=CC=C2N(CC3=CC4=CC=CC=C4C=C3)C(=O)C(=O)C2=C1,39.2,4.407,344.37,2.5971,1,3,80.47,4,128,3,0.095238095,0.206124564,0.90175676,0.432243849,0.735419453,2039.575493,3470.132652,4718.576095,3.853663069,0.000360575,0.280626422
22,CCOC1=CC=CC(=C1)C(=O)C1=C(O)C(O)=C(O)C=C1,10.6,4.975,274.272,2.4331,3,5,86.99,4,104,2,0.133333333,0.389376972,0.96143029,0.275048719,0.825143734,970.748113,2912.235785,3529.367874,3.675972691,0.000850008,0.182737026
23,CCOC1=CC=C(C=C1)C(=O)C1=C(O)C(O)=C(O)C=C1,9,5.046,274.272,2.4331,3,5,86.99,4,104,2,0.133333333,0.602680673,0.987675839,0.156513376,0.90372573,649.2142127,3748.635453,4147.979114,3.947038468,0.00139203,0.124786816
24,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCC1=CC=CC=C1)[C@@H](C)OC(C)(C)C,0.151,6.821,630.783,3.1462,4,8,161.16,16,250,1,0.606060606,0.297778775,0.938683852,0.344779097,0.910246275,5484.204618,14478.7688,15906.43015,5.332208093,0.000165976,0.438865072
25,CCCCN1C(=O)C(=O)C2=C1C=CC(I)=C2,41.8,4.379,329.137,2.6206,0,2,37.38,3,84,1,0.333333333,0.531461854,0.981395851,0.191995269,0.855173316,795.8527603,3544.83757,4145.168592,3.590414198,0.001074537,0.214818989
26,CCCN1C(=O)C(=O)C2=C1C=CC(=C2)C(N)=O,10.2,4.991,232.239,0.7248,1,3,80.47,3,88,1,0.25,0.402244473,0.963021476,0.269424639,0.772540962,636.5177598,1825.133901,2362.50761,3.222762077,0.001213699,0.108823461
27,CCCCN1C(=O)C(=O)C2=C1C=CC(=C2)C(N)=O,17.8,4.75,246.266,1.1149,1,3,80.47,4,94,1,0.307692308,0.377181435,0.958533793,0.284978891,0.782334234,798.4272526,2191.871018,2801.706641,3.429234898,0.000979844,0.158365985
28,O=C(ON1C(=O)CCC1=O)C1=CC=C2N(CC3=CC=CC=C3)C(=O)C(=O)C2=C1,15.5,4.81,378.34,1.6369,0,6,101.06,4,140,2,0.15,0.521721016,0.980206201,0.197979302,0.915481319,1427.769438,6602.186375,7211.710643,4.488074931,0.000641197,0.212283556
29,CCCCCCCCCCCCCCCCC(C(O)=O)C(O)(CC(O)=O)C(O)=O,23.54,4.628,416.555,4.849,4,4,132.13,20,170,0,0.863636364,0.72939144,0.994924056,0.100628642,0.956776926,1624.874879,15449.30711,16147.24047,6.314775833,0.000588831,0.102726376
30,CN(CC(=O)OC[C@]1(C)[C@H](O)CC[C@@]2(C)[C@H](C\C=C3/[C@@H](COC3=O)OC(C)=O)C(=C)CC[C@H]12)C1=CC=C(C2=NON=C12)N(=O)=O,2.79,5.554,626.663,3.6651,1,13,184.43,9,242,2,0.580645161,0.604372642,0.987634268,0.156775488,0.942635475,3302.808767,19858.61916,21067.12477,5.940449927,0.000285404,0.211303789
31,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](C\C=C3/[C@H](O)COC3=O)C(=C)CC[C@H]12,15.05,4.822,350.455,1.9626,3,5,86.99,3,140,0,0.75,0.560545695,0.9839808,0.178274466,0.932885778,1018.226228,5328.237888,5711.565139,4.147697153,0.000916187,0.25912179
32,OC1=C(O)C(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1,69.7767,4.156,270.24,2.5768,3,5,90.9,1,100,3,0,0.550006601,0.983053906,0.183316715,0.826022723,629.4341671,2836.222138,3433.588518,3.57281858,0.001312326,0.024547607
33,O[C@@H]1[C@@H](O)[C@H](OC2=C(O)C(=O)C3=C(O)C=C(OC3=C2)C2=CC=CC=C2)O[C@@H]([C@H]1O)C(O)=O,44.905,4.348,446.364,0.0938,6,10,187.12,4,168,1,0.238095238,0.329078721,0.94680046,0.321821207,0.748439557,2903.960131,6753.559391,9023.520103,4.574471673,0.000257731,0.093713419
34,COC1=NC2=CC=C(Br)C=C2C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=CC=CC=C12,18.7,4.728,555.516,7.1305,1,4,45.59,8,188,5,0.21875,0.345211231,0.952172602,0.305560691,0.862465499,3551.763776,10025.09095,11623.75882,4.762579884,0.000242827,0.417720706
35,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,26,4.585,358.269,3.2646,1,4,58.36,9,126,2,0.5,0.544722312,0.982677907,0.185321697,0.899072311,1329.526628,6450.084338,7174.15525,4.568311187,0.000676235,0.258758138
36,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,72,4.143,366.549,4.8302,0,3,15.71,10,146,2,0.5,0.109558658,0.833678667,0.552249836,0.792961804,2396.916076,3441.672179,4340.274856,3.72622109,0.000330826,0.495655529
37,CC1(C)CCC2=C(O1)C1=CC=CC=C1C(=O)C2=O,13.33,4.875,242.274,2.7521,0,3,43.37,0,92,1,0.333333333,0.283319021,0.929690613,0.368341368,0.687130579,772.8880166,1441.801103,2098.292737,2.983461329,0.000889043,0.17949106
38,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,9.398,5.027,519.687,1.7112,4,5,150.7,8,208,0,0.814814815,0.12209425,0.805549692,0.592528223,0.632994893,4913.481726,5249.047592,8292.40117,4.213764718,0.000128828,0.318745964
39,OCC(Br)(CO)[N+]([O-])=O,2.41,5.618,199.988,-0.6611,2,4,83.6,3,54,0,1,0.087092582,0.798266916,0.602303852,0.955514039,360.862709,572.4841096,599.1373086,1.9574065,0.00264786,0.589233185
40,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O)C=O,6.885,5.162,383.533,1.942,3,4,104.37,13,156,0,0.8,0.1412118,0.863992564,0.503504568,0.798324575,2800.799309,4440.767894,5562.609536,4.085634042,0.000285035,0.471693771
41,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O)C=O,3.5643,5.448,401.573,1.5049,3,5,104.37,13,156,0,0.789473684,0.268716262,0.930841712,0.365422641,0.820675181,2910.53691,6536.555591,7964.851068,4.656143699,0.000281967,0.301572175
42,CCC[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)OCC1=CC=CC=C1)C(=O)C(=O)NCC1=CC=CC=N1,2.4377,5.613,482.581,2.8929,3,6,126.49,13,188,2,0.423076923,0.156625251,0.87420269,0.485561177,0.897045399,3867.21547,7144.450597,7964.424776,4.434077382,0.000231962,0.548142998
43,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1)C=O,6.516,5.186,362.47,3.2014,2,4,84.5,11,144,1,0.55,0.39006541,0.961390055,0.275189322,0.805940601,1821.700879,5335.173226,6619.809475,4.359345698,0.000442411,0.149834685
44,CCOC1=NC2=CC=CC(C(=O)OC(C)OC(=O)OC3CCCCC3)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,35.09,4.455,610.671,6.3191,1,11,143.34,10,232,5,0.333333333,0.174662615,0.855756586,0.517378648,0.608311915,6815.370829,8013.224541,13172.88771,4.788195465,8.93E-05,0.221296582
45,CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O,8.055,5.094,257.265,0.8137,2,4,83.96,5,100,1,0.545454545,0.704546811,0.993867339,0.110578989,0.911040617,519.2235845,4277.790747,4695.499486,4.295218566,0.001754621,0.06569418
46,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C1=CC=CC=C1C2=O,9.2,5.036,363.413,2.6478,2,5,75.63,3,138,2,0.272727273,0.307980894,0.942315834,0.334725064,0.783105802,1777.002238,4157.384411,5308.841281,3.93305736,0.000440689,0.217395786
47,ClC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O,2.06,5.686,245.876,2.5166,0,2,34.14,0,64,0,0,0.312475079,0.934603532,0.355691212,0.644308788,653.2938623,1183.394367,1836.688229,2.733125988,0.000986247,1.39E-13
48,CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,3.9,5.409,319.88,4.8106,1,3,28.16,8,120,2,0.5,0.140756029,0.858958212,0.512045692,0.741923074,1853.54796,2685.678295,3619.887815,3.571190034,0.000400272,0.446509308
51,OC[C@H]1O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,65.1,4.186,449.388,0.382,8,10,191.6,4,170,3,0.285714286,0.212456051,0.875362618,0.483466946,0.580200157,4076.916242,4892.635296,8432.668001,4.400242265,0.000142313,0.151927298
52,ClC1=C(NCCN2CCOCC2)C(=O)C2=C(C=CC=N2)C1=O,2.63,5.58,321.764,0.8328,1,6,71.53,4,116,1,0.4,0.416867385,0.966219209,0.257721634,0.87914154,1177.994025,4018.380082,4570.799922,3.895836651,0.000746304,0.208067366
53,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)C1=CC=C(N)C=C1,36.1,4.442,547.674,2.3753,3,8,140.42,11,208,2,0.518518519,0.480707965,0.975597833,0.219565178,0.878087161,3195.328312,12778.78757,14552.98305,5.279182883,0.000274803,0.170332935
54,OCCN(CCO)C1=NC(N2CCCCC2)=C2N=C(N=C(N3CCCCC3)C2=N1)N(CCO)CCO,0.6,6.222,504.636,-0.0176,4,12,145.44,12,200,2,0.75,0.198623173,0.86886856,0.495042853,0.590336362,4762.781264,5679.595114,9620.947439,4.458587857,0.000123948,0.175464261
55,CCN(CC)C(=S)SSC(=S)N(CC)CC,4.2829,5.368,296.552,3.6212,0,4,6.48,4,94,0,0.8,0.207188152,0.903928777,0.427683021,0.902448834,985.871529,2080.27574,2305.145356,3.009358863,0.000915382,0.330218411
57,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,57,4.244,469.669,7.2176,0,3,29.54,9,184,3,0.40625,0.733498882,0.995060043,0.099274925,0.970098549,1793.721296,17527.95514,18068.22117,6.309082291,0.00054083,0.135764884
58,O=C1N([Se]C2=CC=CC=C12)C1=CC=CC=C1,4.7569,5.323,274.181,2.0477,0,2,22,1,78,3,0,0.738932122,0.995356936,0.096252638,0.933427142,254.0047424,2463.256333,2638.937975,3.125321346,0.003674841,0.071054641
59,CC1=C(C(C2=CC=CC(=C2)[N+]([O-])=O)C(=C(C)N1)P1(=O)OCC(C)(C)CO1)C(=O)OCCN(CC1=CC=CC=C1)C1=CC=CC=C1,38.5,4.415,631.666,7.3032,1,9,120.24,10,236,3,0.323529412,0.349632426,0.952486789,0.304579903,0.906480843,3976.836215,11835.73117,13056.79128,4.780351368,0.00022794,0.332738496
60,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1,82,4.086,302.422,2.2147,0,5,33.53,5,120,2,0.588235294,0.250639039,0.924415811,0.381386166,0.82760047,1279.927564,2777.417609,3355.988439,3.500943354,0.000646599,0.380968386
61,OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1,38.846,4.411,458.375,2.2332,8,11,197.37,3,172,3,0.136363636,0.157771632,0.869774322,0.493449723,0.719623995,3608.743149,5262.822212,7313.294506,4.201738426,0.000199411,0.337700631
62,CC1=C(NN=C2C=CC3=C(C(N)=C(C=C3S(O)(=O)=O)S(O)(=O)=O)C2=O)C=CC(=C1)C1=CC(C)=C(NN=C2C=CC3=C(C(N)=C(C=C3S(O)(=O)=O)S(O)(=O)=O)C2=O)C=C1,4.625,5.335,872.894,3.47684,8,16,352.44,9,302,4,0.058823529,0.842599751,0.998452873,0.055604492,0.964847248,4790.306976,83121.24395,86149.64092,9.985164511,0.000201417,0.035841128
63,O=C1C2=CC=CC=C2[N+]2=C1C1=C(C=C2)C2=C(N1)C=CC=C2,9.96,5.002,271.299,3.1422,1,1,36.74,0,98,4,0,0.619704744,0.988844474,0.148951692,0.851048308,492.2869064,2812.723595,3305.010501,3.490296529,0.001728765,1.79E-12
64,CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1CCNC1=O)C=O,0.221,6.656,403.479,1.5374,3,5,113.6,10,158,1,0.523809524,0.26943742,0.929358481,0.369178567,0.751467657,2368.728749,4821.577424,6416.21416,4.106275385,0.000317245,0.16625884
65,CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O,0.2286,6.641,485.559,0.5447,5,7,171.13,11,184,1,0.571428571,0.190334157,0.877890819,0.478860847,0.639865788,3848.12443,5141.95969,8035.997211,4.18717729,0.00016628,0.206160573
66,CC1=C(CSC2=CC(C)=C(OCC(O)=O)C=C2)SC(=N1)C1=CC(F)=C(C=C1)C(F)(F)F,22.27,4.652,471.497,6.34054,1,5,59.42,7,164,3,0.238095238,0.234369646,0.907652259,0.419722977,0.664721507,3892.453909,6164.537013,9273.86424,4.527631458,0.000170772,0.205035475
67,CC(O)C1=C(C)C2=CC3=NC(=CC4=C(C)C(CCC(O)=O)=C(N4)C=C4NC(=CC1=N2)C(C)=C4CCC(O)=O)C(C)=C3C(C)O,3.9,5.409,598.7,5.58904,6,6,172.42,8,230,3,0.352941176,0.13655507,0.843154441,0.537671451,0.680931834,6672.103927,8449.859031,12409.25832,4.795049685,0.000102057,0.255376298
68,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,2.9,5.538,335.879,3.783,2,4,48.39,9,126,2,0.5,0.150713315,0.852979109,0.521945055,0.666146943,2272.475822,2900.310692,4353.860242,3.765855117,0.000293137,0.325520302
69,CC1=CC(O)=C2C(=O)C3=C4C(=C(O)C=C3O)C3=C(O)C=C(O)C5=C3C3=C6C(C(C)=CC(O)=C6C5=O)=C1C2=C43,63.6,4.197,504.45,5.08104,6,8,155.52,0,184,8,0.066666667,0.232956801,0.872112032,0.489306247,0.536387301,4105.894567,4500.9638,8391.257194,4.104651858,0.000130638,0.069464646
70,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC=CN=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12,43.1,4.366,613.803,2.8669,4,7,118.03,11,240,3,0.472222222,0.260086355,0.927733846,0.37324243,0.851969103,6498.769195,14834.19384,17411.65705,5.61792843,0.000131097,0.331731854
73,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=C1,16.2,4.79,611.739,6.4784,1,8,111.01,12,236,3,0.333333333,0.083750067,0.792012298,0.610505134,0.963018003,5877.388903,9271.062605,9627.091685,4.500010325,0.000163851,0.655670392
75,NS(=O)(=O)C1=CC=CC2=C1C(=O)C1=C(C(O)=CC=C1)C2=O,9.84,5.007,303.295,0.815,2,5,114.53,1,106,2,0,0.379732576,0.958467555,0.285201588,0.759312915,908.598998,2419.029144,3185.813248,3.276858072,0.000835696,0.077049283
77,ClC1=CN=CC(OC(=O)C2=CC=CS2)=C1,0.081,7.092,239.683,3.0157,0,4,39.19,2,76,2,0,0.625595937,0.989340311,0.145621942,0.890482418,412.8778483,2524.760072,2835.27223,3.470274151,0.00215677,0.053086665
78,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,7.605,5.119,610.711,4.953,1,9,114.25,10,234,3,0.314285714,0.550548498,0.983020801,0.183494152,0.933865778,3827.812407,19481.07323,20860.67792,6.013518965,0.000243969,0.260125745
79,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC(=CS3)C3=CN=CC=C3)=C(C)C=C2)CC1,2.5,5.602,498.656,5.25682,2,7,73.39,7,184,4,0.25,0.472133314,0.974516205,0.224317111,0.84745709,3678.11839,13895.71884,16396.95863,5.836296383,0.000230405,0.147311455
81,CCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1)C=O,7.92,5.101,461.603,3.3422,3,5,113.6,14,184,1,0.6,0.301415778,0.941025407,0.338335902,0.842116525,2871.76156,7147.801492,8487.900757,4.477381961,0.00029324,0.332386831
82,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1)C=O,5.0533,5.296,475.63,3.5882,3,5,113.6,14,190,1,0.615384615,0.439491446,0.969885725,0.243560426,0.871601329,3008.188532,10765.05392,12350.89205,5.240483259,0.000289743,0.218133101
83,COC1=CC=C2C=C(C=CC2=C1)C1=CC(=NN1[C@@H](C)C1=CC=C(C=C1)C(=O)NCCC(O)=O)C1=CC(Cl)=CC(Cl)=C1,24.33,4.614,588.491,7.4995,2,5,93.45,9,208,5,0.15625,0.176407172,0.866101667,0.499867885,0.634541085,8714.074617,11061.7996,17432.75551,5.622596628,7.28E-05,0.235138829
84,CC(C)(O)C1=CC=CC=C1CC[C@@H](SCC1(CC(O)=O)CC1)C1=CC=CC(\C=C\C2=NC3=CC(Cl)=CC=C3C=C2)=C1,7.3,5.137,586.197,8.948,2,4,70.42,12,212,4,0.314285714,0.384638859,0.959390988,0.282079656,0.933108669,5182.709009,17144.20239,18373.21092,5.891977282,0.000180043,0.312037018
85,FC1=C(\C=C\C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)C=CC(Cl)=C1,0.103,6.987,485.943,2.4297,3,4,104.37,10,178,2,0.28,0.432819281,0.968899964,0.247452741,0.841200035,3613.180016,12282.77829,14601.49523,5.601755202,0.000232814,0.174953341
86,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCC1=CC=CC=C1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.0085,8.071,502.612,1.6782,4,6,142.7,13,198,1,0.576923077,0.388059432,0.961204592,0.275836423,0.829522483,3295.992259,9912.032855,11949.08283,5.002636323,0.000251676,0.18985664
87,CC(C)[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.015,7.824,536.629,1.8748,4,6,142.7,13,208,2,0.413793103,0.479873069,0.975427956,0.220318638,0.890630396,2981.675839,12053.32039,13533.47072,5.159307353,0.000298701,0.193058419
88,CC(C)[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.033,7.481,542.677,2.6025,4,6,142.7,13,214,1,0.620689655,0.356017621,0.954524208,0.29813342,0.872043777,4120.127643,12051.42204,13819.74432,5.256684313,0.000211655,0.296671866
89,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCC1=CC=CC=C1)[C@@H](C)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.06,7.222,560.692,2.2258,4,7,151.93,14,222,1,0.620689655,0.344163925,0.950997474,0.309198647,0.914538423,4483.261999,13260.45697,14499.61711,5.362197519,0.00020399,0.362869314
90,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.047,7.328,594.709,2.4224,4,7,151.93,14,232,2,0.46875,0.484170918,0.975983156,0.217846,0.831630238,4220.644811,16112.37227,19374.44254,5.77788373,0.000197039,0.112184447
91,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.057,7.244,600.757,3.1501,4,7,151.93,14,238,1,0.65625,0.198408497,0.90139525,0.432997232,0.824070153,6704.823327,12760.46214,15484.67941,5.393354339,0.000122907,0.364084486
